date,hour,open,high,low,close,volume,ohlc4,SMA,25x_liq_long,25x_liq_short,average_true_range
2021-04-30 04:00:00,4.0,53730.0,54241.0,53718.0,54179.0,8215794.0186,53967.0,54159.921875,52328.42693236715,51827.6764354067,527.3571428571429
2021-04-30 05:00:00,5.0,54179.0,54359.0,53970.0,54316.0,8653739.846,54206.0,54148.208333333336,52317.109500805156,51816.46730462521,511.42857142857144
2021-04-30 06:00:00,6.0,54316.0,54508.0,54217.0,54455.0,8778536.943,54374.0,54148.536458333336,52317.42652979067,51816.78129984051,469.35714285714283
2021-04-30 07:00:00,7.0,54451.0,54617.0,54275.0,54359.0,14434764.2823,54425.5,54151.036458333336,52319.841988727865,51819.17364433812,458.35714285714283
2021-04-30 08:00:00,8.0,54359.0,54699.0,54152.0,54578.0,8892486.9572,54447.0,54154.479166666664,52323.16827697262,51822.46810207336,459.42857142857144
2021-04-30 09:00:00,9.0,54578.0,54854.0,54356.0,54370.0,18744218.2697,54539.5,54161.59375,52330.0422705314,51829.27631578947,476.7857142857143
2021-04-30 10:00:00,10.0,54374.0,54550.0,54155.0,54225.0,14972332.4886,54326.0,54161.359375,52329.81582125604,51829.05203349282,434.0
2021-04-30 11:00:00,11.0,54225.0,54440.0,54083.0,54272.0,8867491.2366,54255.0,54151.484375,52320.27475845411,51819.60227272727,419.85714285714283
2021-04-30 12:00:00,12.0,54272.0,54779.0,54222.0,54719.0,9759647.8963,54498.0,54139.5625,52308.75603864734,51808.19377990431,435.35714285714283
2021-04-30 13:00:00,13.0,54719.0,56045.0,54457.0,56045.0,34346269.4565,55316.5,54146.71875,52315.67028985507,51815.04186602871,522.9285714285714
2021-04-30 14:00:00,14.0,56045.0,56344.0,55777.0,56002.0,28521079.3856,56042.0,54174.807291666664,52342.80897745571,51841.920853269534,507.0
2021-04-30 15:00:00,15.0,56002.0,57335.0,56002.0,57232.0,34172360.7939,56642.75,54221.098958333336,52387.53522544284,51886.21909888358,571.0714285714286
2021-04-30 16:00:00,16.0,57238.0,57441.0,56651.0,56769.0,23619882.215,57024.75,54272.578125,52437.27355072464,51935.48145933014,608.6428571428571
2021-04-30 17:00:00,17.0,56769.0,56860.0,56327.0,56619.0,16790579.7847,56643.75,54311.046875,52474.44142512077,51972.29366028708,622.1428571428571
2021-04-30 18:00:00,18.0,56620.0,57121.0,56599.0,56924.0,13500975.9921,56816.0,54350.572916666664,52512.630837359095,52010.11762360446,622.0714285714286
2021-04-30 19:00:00,19.0,56924.0,57114.0,56866.0,57069.0,6956660.8527,56993.25,54388.380208333336,52549.1596215781,52046.29685007975,612.0
2021-04-30 20:00:00,20.0,57069.0,57090.0,56456.0,56817.0,22376879.879,56858.0,54423.744791666664,52583.32830112721,52080.13855661881,636.5
2021-04-30 21:00:00,21.0,56817.0,57259.0,56718.0,57052.0,8450908.8563,56961.5,54473.541666666664,52631.441223832524,52127.79106858053,650.7142857142857
2021-04-30 22:00:00,22.0,57052.0,57485.0,56963.0,57184.0,8713897.7361,57171.0,54525.942708333336,52682.07024959743,52177.935606060615,648.9285714285714
2021-04-30 23:00:00,23.0,57184.0,58007.0,57154.0,57770.0,14136285.5987,57528.75,54585.333333333336,52739.45249597424,52234.768740031905,674.2857142857143
2021-05-01 00:00:00,0.0,57770.0,58184.0,57512.0,57894.0,18046982.3794,57840.0,54646.697916666664,52798.741948470204,52293.49082934608,694.0714285714286
2021-05-01 01:00:00,1.0,57894.0,58575.0,57558.0,58542.0,32295667.9814,58142.25,54719.276041666664,52868.86574074074,52362.94358054226,741.2142857142857
2021-05-01 02:00:00,2.0,58542.0,58551.0,58011.0,58176.0,9321902.3072,58320.0,54796.984375,52943.946256038646,52437.30562200957,740.0
2021-05-01 03:00:00,3.0,58176.0,58300.0,58105.0,58259.0,5420800.0126,58210.0,54875.765625,53020.063405797104,52512.69437799043,640.5
2021-05-01 04:00:00,4.0,58259.0,58320.0,57781.0,58121.0,7568674.3704,58120.25,54962.729166666664,53104.086151368756,52595.91307814991,638.5
2021-05-01 05:00:00,5.0,58117.0,58494.0,57953.0,58166.0,7230646.3802,58182.5,55054.536458333336,53192.788848631244,52683.76694577353,581.9285714285714
2021-05-01 06:00:00,6.0,58166.0,58264.0,57889.0,57952.0,5047479.7096,58067.75,55135.317708333336,53270.83836553946,52761.06957735248,552.2857142857143
2021-05-01 07:00:00,7.0,57952.0,58098.0,57655.0,57782.0,9917649.2303,57871.75,55207.083333333336,53340.1771336554,52829.74481658693,545.8571428571429
2021-05-01 08:00:00,8.0,57783.0,57988.0,57517.0,57517.0,11946153.7833,57701.25,55279.822916666664,53410.456924315615,52899.352073365226,542.2142857142857
2021-05-01 09:00:00,9.0,57517.0,57909.0,57200.0,57551.0,17747176.8232,57544.25,55347.979166666664,53476.308373590975,52964.573365231256,575.1428571428571
2021-05-01 10:00:00,10.0,57551.0,57729.0,57400.0,57439.0,11644423.5464,57529.75,55410.458333333336,53536.67471819646,53024.36204146731,553.3571428571429
2021-05-01 11:00:00,11.0,57439.0,57882.0,57439.0,57882.0,8510718.9745,57660.5,55478.588541666664,53602.50100644122,53089.55841307814,546.3571428571429
2021-05-01 12:00:00,12.0,57882.0,58122.0,57733.0,57830.0,8164831.3974,57891.75,55551.875,53673.30917874396,53159.688995215314,536.8571428571429
2021-05-01 13:00:00,13.0,57830.0,58092.0,57596.0,57680.0,7890089.2273,57799.5,55630.875,53749.637681159424,53235.28708133971,511.35714285714283
2021-05-01 14:00:00,14.0,57680.0,57754.0,57284.0,57482.0,11246401.8281,57550.0,55711.067708333336,53827.11855877617,53312.02651515152,496.92857142857144
2021-05-01 15:00:00,15.0,57482.0,57564.0,57040.0,57398.0,13274566.5602,57371.0,55787.859375,53901.313405797104,53385.51136363636,461.7142857142857
2021-05-01 16:00:00,16.0,57398.0,57742.0,57255.0,57531.0,9642814.4527,57481.5,55873.302083333336,53983.86674718197,53467.27472089315,457.92857142857144
2021-05-01 17:00:00,17.0,57531.0,57818.0,57531.0,57608.0,10685691.4553,57622.0,55971.46875,54078.713768115944,53561.21411483254,464.5
2021-05-01 18:00:00,18.0,57608.0,57689.0,57450.0,57659.0,4272531.8639,57601.5,56071.265625,54175.135869565216,53656.713516746415,443.07142857142856
2021-05-01 19:00:00,19.0,57659.0,58052.0,57500.0,57822.0,7253024.6863,57758.25,56172.041666666664,54272.50402576489,53753.14992025518,443.85714285714283
2021-05-01 20:00:00,20.0,57822.0,57940.0,57705.0,57749.0,5777206.6463,57804.0,56274.296875,54371.30132850241,53851.00179425837,433.85714285714283
2021-05-01 21:00:00,21.0,57749.0,57752.0,57430.0,57512.0,3565501.7336,57610.75,56367.458333333336,54461.312399355884,53940.15151515152,425.2142857142857
2021-05-01 22:00:00,22.0,57512.0,57764.0,57345.0,57711.0,4204530.3615,57583.0,56455.916666666664,54546.77938808373,54024.80063795853,421.5
2021-05-01 23:00:00,23.0,57711.0,58016.0,57640.0,57879.0,4019296.0137,57811.5,56545.552083333336,54633.38365539453,54110.576156299845,397.7142857142857
2021-05-02 00:00:00,0.0,57879.0,57974.0,57431.0,57506.0,4480652.2255,57697.5,56633.484375,54718.342391304344,54194.721889952154,413.0
2021-05-02 01:00:00,1.0,57506.0,57535.0,57332.0,57469.0,3997777.2185,57460.5,56717.28125,54799.305555555555,54274.91028708134,395.85714285714283
2021-05-02 02:00:00,2.0,57469.0,57761.0,57468.0,57700.0,2178777.7442,57599.5,56802.458333333336,54881.60225442835,54356.419457735254,389.0
2021-05-02 03:00:00,3.0,57700.0,57740.0,56400.0,56511.0,16768411.2418,57087.75,56874.09375,54950.815217391304,54424.97009569378,449.2857142857143
2021-05-02 04:00:00,4.0,56511.0,56986.0,56173.0,56956.0,13523109.5134,56656.5,56930.125,55004.95169082125,54478.588516746415,473.7857142857143
2021-05-02 05:00:00,5.0,56953.0,57159.0,56666.0,56950.0,5677601.6959,56932.0,56986.916666666664,55059.8228663446,54532.93460925039,471.57142857142856
2021-05-02 06:00:00,6.0,56950.0,57087.0,56729.0,56932.0,7009523.7001,56924.5,57040.052083333336,55111.16143317231,54583.78189792664,462.35714285714283
2021-05-02 07:00:00,7.0,56931.0,57026.0,56431.0,56667.0,14902787.2342,56763.75,57088.765625,55158.227657004834,54630.39772727273,484.35714285714283
2021-05-02 08:00:00,8.0,56667.0,56792.0,56176.0,56549.0,13083801.3987,56546.0,57132.494791666664,55200.47805958131,54672.24381977671,511.2857142857143
2021-05-02 09:00:00,9.0,56549.0,56683.0,56071.0,56482.0,10687901.5431,56446.25,57172.21875,55238.858695652176,54710.25717703349,515.5714285714286
2021-05-02 10:00:00,10.0,56482.0,56938.0,56413.0,56850.0,9236683.2541,56670.75,57221.067708333336,55286.05575684381,54757.00259170654,536.2857142857143
2021-05-02 11:00:00,11.0,56854.0,57122.0,56582.0,57122.0,5698576.1889,56920.0,57276.588541666664,55339.699074074066,54810.13257575757,551.8571428571429
2021-05-02 12:00:00,12.0,57122.0,57299.0,56737.0,56885.0,14726938.9853,57010.75,57328.9375,55390.27777777778,54860.22727272727,562.0714285714286
2021-05-02 13:00:00,13.0,56884.0,56945.0,56514.0,56718.0,6927665.6003,56765.25,57359.119791666664,55419.43941223832,54889.10984848484,566.0
2021-05-02 14:00:00,14.0,56718.0,57030.0,56696.0,56866.0,6875088.868,56827.5,57375.484375,55435.25060386473,54904.76973684211,551.0714285714286
2021-05-02 15:00:00,15.0,56866.0,56889.0,56493.0,56634.0,14203968.6709,56720.5,57377.104166666664,55436.81561996779,54906.31977671451,564.8571428571429
2021-05-02 16:00:00,16.0,56634.0,56813.0,56353.0,56599.0,13388731.5559,56599.75,57368.25,55428.260869565216,54897.846889952154,576.7857142857143
2021-05-02 17:00:00,17.0,56599.0,56899.0,56507.0,56824.0,7896400.8184,56707.25,57369.572916666664,55429.53904991948,54899.11283891546,509.07142857142856
2021-05-02 18:00:00,18.0,56824.0,56941.0,56755.0,56883.0,7096448.5285,56850.75,57370.296875,55430.23852657005,54899.80562200957,464.2857142857143
2021-05-02 19:00:00,19.0,56883.0,56983.0,56621.0,56876.0,10532914.4676,56840.75,57367.119791666664,55427.16888083735,54896.765350877184,454.92857142857144
2021-05-02 20:00:00,20.0,56877.0,57046.0,56716.0,57033.0,11893397.6101,56918.0,57368.369791666664,55428.37661030595,54897.96152312599,452.92857142857144
2021-05-02 21:00:00,21.0,57033.0,57173.0,56654.0,56689.0,17533873.2765,56887.25,57366.822916666664,55426.88204508856,54896.481259968095,447.5
2021-05-02 22:00:00,22.0,56689.0,56772.0,56269.0,56427.0,35258440.7991,56539.25,57353.661458333336,55414.16566022545,54883.886562998414,439.42857142857144
2021-05-02 23:00:00,23.0,56427.0,56642.0,56358.0,56612.0,14397411.5525,56509.75,57332.432291666664,55393.65438808373,54863.57157097288,416.0
2021-05-03 00:00:00,0.0,56612.0,57629.0,56559.0,57461.0,24280864.2069,57065.25,57316.291666666664,55378.05958132044,54848.1259968102,454.92857142857144
2021-05-03 01:00:00,1.0,57461.0,58347.0,57402.0,58073.0,16284011.1617,57820.75,57309.59375,55371.58816425121,54841.716507177036,483.85714285714283
2021-05-03 02:00:00,2.0,58073.0,58300.0,57908.0,58102.0,18195682.6955,58095.75,57304.921875,55367.07427536232,54837.24581339713,471.7142857142857
2021-05-03 03:00:00,3.0,58102.0,58276.0,57814.0,57957.0,10283769.8488,58037.25,57301.322916666664,55363.59702093397,54833.801834130776,473.92857142857144
2021-05-03 04:00:00,4.0,57957.0,58070.0,57738.0,57847.0,8748716.4391,57903.0,57296.796875,55359.22403381643,54829.470693779906,473.7857142857143
2021-05-03 05:00:00,5.0,57847.0,58146.0,57815.0,57962.0,6943998.8614,57942.5,57291.796875,55354.39311594203,54824.686004784686,469.14285714285717
2021-05-03 06:00:00,6.0,57962.0,58078.0,57902.0,57971.0,6423508.3413,57978.25,57289.932291666664,55352.591586151364,54822.90171451355,448.85714285714283
2021-05-03 07:00:00,7.0,57971.0,58887.0,57861.0,58822.0,20070999.1257,58385.25,57300.630208333336,55362.927737520135,54833.13895534291,494.14285714285717
2021-05-03 08:00:00,8.0,58822.0,59006.0,58647.0,58797.0,12940871.4827,58818.0,57323.895833333336,55385.406602254436,54855.40271132377,506.5
2021-05-03 09:00:00,9.0,58797.0,58833.0,58328.0,58437.0,15599451.207,58598.75,57345.864583333336,55406.63244766506,54876.425438596496,516.7142857142857
2021-05-03 10:00:00,10.0,58437.0,58647.0,58378.0,58501.0,10951245.6107,58490.75,57365.885416666664,55425.97624798711,54895.58413078149,512.3571428571429
2021-05-03 11:00:00,11.0,58501.0,58988.0,58500.0,58700.0,12095765.439,58672.25,57386.963541666664,55446.341586151364,54915.75458532695,510.14285714285717
2021-05-03 12:00:00,12.0,58700.0,58801.0,58297.0,58584.0,14508030.2947,58595.5,57401.625,55460.50724637681,54929.78468899521,510.2142857142857
2021-05-03 13:00:00,13.0,58584.0,58668.0,57285.0,57739.0,31016431.7207,58069.0,57407.239583333336,55465.931964573276,54935.15749601276,588.7142857142857
2021-05-03 14:00:00,14.0,57739.0,58247.0,57600.0,57815.0,27825502.0309,57850.25,57413.494791666664,55471.97564412238,54941.14334130781,558.5
2021-05-03 15:00:00,15.0,57807.0,58085.0,57411.0,57639.0,14908865.9453,57735.5,57421.088541666664,55479.312600644116,54948.41008771929,539.1428571428571
2021-05-03 16:00:00,16.0,57639.0,57973.0,57225.0,57734.0,17606898.7553,57642.75,57424.447916666664,55482.558373590975,54951.624800637954,564.5714285714286
2021-05-03 17:00:00,17.0,57734.0,58197.0,57615.0,57985.0,14200951.4688,57882.75,57429.880208333336,55487.806964573276,54956.823165869224,573.1428571428571
2021-05-03 18:00:00,18.0,57985.0,58117.0,57789.0,57825.0,9700745.5387,57929.0,57436.703125,55494.39915458937,54963.35227272727,572.8571428571429
2021-05-03 19:00:00,19.0,57825.0,57826.0,57346.0,57577.0,11562557.7444,57643.5,57434.3125,55492.08937198068,54961.06459330144,583.5
2021-05-03 20:00:00,20.0,57577.0,57577.0,56637.0,56799.0,22695736.9939,57147.5,57420.635416666664,55478.874798711746,54947.9764752791,638.0714285714286
2021-05-03 21:00:00,21.0,56796.0,57192.0,56431.0,57137.0,11220470.5538,56889.0,57405.598958333336,55464.34681964574,54933.58751993621,619.1428571428571
2021-05-03 22:00:00,22.0,57137.0,57450.0,56744.0,57324.0,15391487.7726,57163.75,57396.864583333336,55455.9078099839,54925.22926634769,643.9285714285714
2021-05-03 23:00:00,23.0,57324.0,57509.0,56938.0,57204.0,13795600.4995,57243.75,57385.036458333336,55444.47966988728,54913.91048644339,648.6428571428571
2021-05-04 00:00:00,0.0,57204.0,57249.0,54657.0,55332.0,41871778.4541,56110.5,57351.973958333336,55412.53522544284,54882.271730462526,814.5714285714286
2021-05-04 01:00:00,1.0,55325.0,55881.0,55064.0,55721.0,24960055.5821,55497.75,57311.083333333336,55373.027375201294,54843.14194577353,838.0714285714286
2021-05-04 02:00:00,2.0,55721.0,56063.0,55494.0,55726.0,17884495.7766,55751.0,57272.572916666664,55335.81924315619,54806.289872408284,842.7142857142857
2021-05-04 03:00:00,3.0,55726.0,55983.0,55300.0,55471.0,15994895.5307,55620.0,57241.994791666664,55306.27516103059,54777.028508771924,792.7142857142857
2021-05-04 04:00:00,4.0,55471.0,55935.0,55220.0,55843.0,12074840.8425,55617.25,57220.34375,55285.356280193235,54756.30980861244,797.5714285714286
2021-05-04 05:00:00,5.0,55843.0,56314.0,55800.0,56018.0,17442047.7786,55993.75,57200.796875,55266.47041062802,54737.60466507177,786.1428571428571
2021-05-04 06:00:00,6.0,56018.0,56182.0,55894.0,56112.0,12318136.1927,56051.5,57182.609375,55248.89794685991,54720.200358851675,753.2857142857143
2021-05-04 07:00:00,7.0,56112.0,56387.0,55874.0,55948.0,14830378.6866,56080.25,57168.369791666664,55235.1398953301,54706.57396331738,748.3571428571429
2021-05-04 08:00:00,8.0,55948.0,56031.0,55594.0,55753.0,17585955.3386,55831.5,57153.484375,55220.75785024155,54692.329545454544,756.1428571428571
2021-05-04 09:00:00,9.0,55753.0,56404.0,55753.0,56100.0,15826659.3649,56002.5,57144.239583333336,55211.82568438004,54683.48285486444,768.3571428571429
2021-05-04 10:00:00,10.0,56100.0,56664.0,56100.0,56452.0,12575946.0328,56329.0,57137.119791666664,55204.94665861513,54676.669657097285,741.5
2021-05-04 11:00:00,11.0,56452.0,56467.0,55900.0,56182.0,23692457.8572,56250.25,57123.166666666664,55191.4653784219,54663.31738437001,727.6428571428571
2021-05-04 12:00:00,12.0,56182.0,56351.0,55504.0,56049.0,22513391.8007,56021.5,57102.557291666664,55171.55293880837,54643.59549441786,737.7142857142857
2021-05-04 13:00:00,13.0,56049.0,56152.0,55251.0,55497.0,25108971.6926,55737.25,57081.140625,55150.860507246376,54623.10107655502,761.2857142857143
2021-05-04 14:00:00,14.0,55497.0,55585.0,54478.0,54846.0,42949365.5673,55101.5,57045.182291666664,55116.11815619967,54588.69118819776,655.2142857142857
2021-05-04 15:00:00,15.0,54845.0,54984.0,53566.0,53817.0,52641809.5391,54303.0,56994.817708333336,55067.45672302738,54540.49541467305,698.1428571428571
2021-05-04 16:00:00,16.0,53817.0,54325.0,53214.0,53848.0,44210415.9665,53801.0,56936.510416666664,55011.121175523345,54484.69896331738,736.8571428571429
2021-05-04 17:00:00,17.0,53848.0,54305.0,53704.0,54188.0,27053405.4319,54011.25,56880.34375,54956.8538647343,54430.9509569378,731.0
2021-05-04 18:00:00,18.0,54188.0,54799.0,54021.0,54570.0,21092893.1054,54394.5,56829.171875,54907.41243961352,54381.98265550239,735.5
2021-05-04 19:00:00,19.0,54570.0,54615.0,54274.0,54587.0,23357658.753,54511.5,56780.645833333336,54860.527375201294,54335.546251993626,723.1428571428571
2021-05-04 20:00:00,20.0,54587.0,54850.0,53951.0,54755.0,16731034.1606,54535.75,56731.015625,54812.57548309179,54288.05322966507,766.7857142857143
2021-05-04 21:00:00,21.0,54755.0,54849.0,54228.0,54370.0,8332484.8447,54550.5,56682.333333333336,54765.53945249598,54241.46730462521,774.5
2021-05-04 22:00:00,22.0,54370.0,54476.0,53566.0,54103.0,18406659.8063,54128.75,56632.114583333336,54717.01892109501,54193.411084529514,808.2857142857143
2021-05-04 23:00:00,23.0,54103.0,54237.0,53000.0,53198.0,22518099.2613,53634.5,56572.213541666664,54659.14351851851,54136.08951355661,850.1428571428571
2021-05-05 00:00:00,0.0,53197.0,54888.0,52891.0,54581.0,25495436.5805,53889.25,56506.046875,54595.21437198068,54072.772129186604,952.5
2021-05-05 01:00:00,1.0,54581.0,55112.0,54568.0,54763.0,17818581.753,54756.0,56442.197916666664,54533.52455716585,54011.67264752791,950.8571428571429
2021-05-05 02:00:00,2.0,54763.0,55414.0,54668.0,55067.0,16434096.4621,54978.0,56377.244791666664,54470.76791465378,53949.51654704944,943.6428571428571
2021-05-05 03:00:00,3.0,55067.0,55249.0,54735.0,54818.0,19252980.1692,54967.25,56313.286458333336,54408.97242351047,53888.31240031899,916.0
2021-05-05 04:00:00,4.0,54818.0,55303.0,54456.0,54566.0,19961626.1581,54785.75,56248.34375,54346.22584541063,53826.166267942586,897.4285714285714
2021-05-05 05:00:00,5.0,54566.0,54923.0,54300.0,54724.0,21370985.2464,54628.25,56179.296875,54279.51388888889,53760.092703349284,840.6428571428571
2021-05-05 06:00:00,6.0,54724.0,54754.0,53955.0,54438.0,19641327.3272,54467.75,56106.161458333336,54208.851650563614,53690.10665869219,818.3571428571429
2021-05-05 07:00:00,7.0,54438.0,55061.0,54328.0,54888.0,10723456.8943,54678.75,56028.942708333336,54134.244162640905,53616.21311802234,827.7857142857143
2021-05-05 08:00:00,8.0,54888.0,55576.0,54720.0,55459.0,18229202.1887,55160.75,55952.75,54060.628019323674,53543.3014354067,833.3571428571429
2021-05-05 09:00:00,9.0,55459.0,55511.0,55101.0,55390.0,9482236.7255,55365.25,55885.385416666664,53995.54146537842,53478.83771929824,838.2857142857143
2021-05-05 10:00:00,10.0,55390.0,55844.0,55103.0,55651.0,27136791.5098,55497.0,55823.015625,53935.28079710145,53419.15370813397,827.0
2021-05-05 11:00:00,11.0,55651.0,55691.0,55021.0,55129.0,16373153.2957,55373.0,55754.28125,53868.87077294686,53353.37918660287,830.5
2021-05-05 12:00:00,12.0,55129.0,55858.0,55055.0,55611.0,27304143.7398,55413.25,55687.984375,53804.81582125604,53289.937200956934,822.8571428571429
2021-05-05 13:00:00,13.0,55611.0,56311.0,55576.0,56298.0,31896024.6353,55949.0,55643.817708333336,53762.142713365545,53247.672448165875,787.0
2021-05-05 14:00:00,14.0,56298.0,57096.0,55726.0,57028.0,37181914.3292,56537.0,55616.458333333336,53735.70853462158,53221.49122807018,742.2142857142857
2021-05-05 15:00:00,15.0,57028.0,57758.0,56966.0,57673.0,49076878.7078,57356.25,55608.557291666664,53728.0746779388,53213.93042264752,759.9285714285714
2021-05-05 16:00:00,16.0,57673.0,57998.0,57317.0,57449.0,38807435.3799,57609.25,55607.859375,53727.40036231884,53213.262559808616,755.2857142857143
2021-05-05 17:00:00,17.0,57449.0,57735.0,57281.0,57325.0,18438862.947,57447.5,55598.791666666664,53718.63929146537,53204.58532695374,751.0
2021-05-05 18:00:00,18.0,57325.0,57558.0,57091.0,57334.0,21236060.7784,57327.0,55586.25,53706.52173913043,53192.583732057414,723.8571428571429
2021-05-05 19:00:00,19.0,57334.0,57550.0,57096.0,57167.0,17435821.7461,57286.75,55578.817708333336,53699.3407809984,53185.471491228076,711.7857142857143
2021-05-05 20:00:00,20.0,57167.0,57270.0,56614.0,56872.0,31156964.7347,56980.75,55575.34375,53695.98429951691,53182.147129186604,701.5714285714286
2021-05-05 21:00:00,21.0,56872.0,57000.0,56732.0,56837.0,9966212.0847,56860.25,55574.744791666664,53695.4055958132,53181.57396331738,668.3571428571429
2021-05-05 22:00:00,22.0,56837.0,57670.0,56794.0,57139.0,23826193.1315,57110.0,55573.625,53694.32367149759,53180.5023923445,669.7857142857143
2021-05-05 23:00:00,23.0,57139.0,57534.0,57006.0,57516.0,21880916.1161,57298.75,55574.770833333336,53695.43075684381,53181.59888357257,678.2142857142857
2021-05-06 00:00:00,0.0,57516.0,57654.0,56640.0,57012.0,34962065.8996,57205.5,55597.583333333336,53717.47181964574,53203.42902711324,697.7142857142857
2021-05-06 01:00:00,1.0,57012.0,57261.0,56644.0,56877.0,14119803.6068,56948.5,55627.807291666664,53746.673711755226,53232.3514752791,693.9285714285714
2021-05-06 02:00:00,2.0,56877.0,57219.0,56759.0,57080.0,14121655.7919,56983.75,55653.489583333336,53771.48752012883,53256.92783094099,669.4285714285714
2021-05-06 03:00:00,3.0,57080.0,57080.0,56690.0,56860.0,8933942.4434,56927.5,55680.729166666664,53797.80595813204,53282.994417862836,644.7857142857143
2021-05-06 04:00:00,4.0,56860.0,57608.0,56781.0,56997.0,17688627.5835,57061.5,55710.817708333336,53826.877012882454,53311.78728070176,606.0
2021-05-06 05:00:00,5.0,56997.0,57415.0,56806.0,57228.0,11958090.7466,57111.5,55734.104166666664,53849.37600644122,53334.07097288676,592.9285714285714
2021-05-06 06:00:00,6.0,57228.0,57228.0,56528.0,56646.0,17597617.3954,56907.5,55751.9375,53866.606280193235,53351.13636363636,594.2857142857143
2021-05-06 07:00:00,7.0,56646.0,56974.0,56429.0,56870.0,10455446.6381,56729.75,55765.46875,53879.67995169082,53364.08492822966,600.7857142857143
2021-05-06 08:00:00,8.0,56870.0,57261.0,56842.0,56962.0,14519565.2128,56983.75,55789.473958333336,53902.87338969405,53387.05641945774,597.3571428571429
2021-05-06 09:00:00,9.0,56962.0,57387.0,56814.0,57302.0,13264837.6272,57116.25,55812.677083333336,53925.29186795492,53409.260366826165,605.8571428571429
2021-05-06 10:00:00,10.0,57302.0,58437.0,57184.0,58031.0,33365902.9255,57738.5,55842.041666666664,53953.66344605474,53437.360446570965,648.5
2021-05-06 11:00:00,11.0,58031.0,58200.0,57732.0,58059.0,21824156.139,58005.5,55878.609375,53988.99456521739,53472.35346889952,662.7857142857143
2021-05-06 12:00:00,12.0,58059.0,58148.0,57501.0,57690.0,14951358.6533,57849.5,55916.692708333336,54025.79005636072,53508.79685007975,646.4285714285714
2021-05-06 13:00:00,13.0,57690.0,57772.0,57079.0,57330.0,25778995.8552,57467.75,55952.744791666664,54060.622987117546,53543.29645135566,658.2142857142857
2021-05-06 14:00:00,14.0,57330.0,57464.0,56938.0,57223.0,16546629.8438,57238.75,55997.270833333336,54103.64331723028,53585.905103668265,623.3571428571429
2021-05-06 15:00:00,15.0,57218.0,57419.0,56836.0,57159.0,22075557.5985,57158.0,56056.75,54161.11111111111,53642.82296650718,620.9285714285714
2021-05-06 16:00:00,16.0,57159.0,57533.0,56620.0,56767.0,23327982.3378,57019.75,56123.807291666664,54225.90076489533,53706.99262360446,653.2857142857143
2021-05-06 17:00:00,17.0,56767.0,57156.0,56751.0,56829.0,15229869.229,56875.75,56183.484375,54283.559782608696,53764.099880382775,654.3571428571429
2021-05-06 18:00:00,18.0,56829.0,57016.0,55500.0,55792.0,36775509.012,56284.25,56222.854166666664,54321.59822866344,53801.774322169054,703.5714285714286
2021-05-06 19:00:00,19.0,55792.0,56411.0,55285.0,56153.0,29060661.4258,55910.25,56251.994791666664,54349.75342190015,53829.66008771929,740.5
2021-05-06 20:00:00,20.0,56161.0,56300.0,55701.0,55955.0,17989792.3455,56029.25,56283.109375,54379.81582125604,53859.43480861244,733.2857142857143
2021-05-06 21:00:00,21.0,55955.0,56497.0,55934.0,56327.0,9446844.6401,56178.25,56317.020833333336,54412.580515297916,53891.88596491229,734.5714285714286
2021-05-06 22:00:00,22.0,56327.0,56600.0,56226.0,56546.0,8130556.1097,56424.75,56364.854166666664,54458.79629629629,53937.659489633166,731.3571428571429
2021-05-06 23:00:00,23.0,56546.0,56835.0,56314.0,56426.0,6768641.6321,56530.25,56425.182291666664,54517.08433977455,53995.38975279106,727.6428571428571
2021-05-07 00:00:00,0.0,56426.0,57139.0,56075.0,56421.0,19505627.4075,56515.25,56479.890625,54569.942632850245,54047.742224880385,714.1428571428571
2021-05-07 01:00:00,1.0,56403.0,56580.0,55925.0,56216.0,20578551.0704,56281.0,56511.661458333336,54600.63909017714,54078.14493620415,727.5
2021-05-07 02:00:00,2.0,56216.0,56419.0,55534.0,55851.0,16146614.705,56005.0,56533.057291666664,54621.31139291465,54098.619417862836,744.5
2021-05-07 03:00:00,3.0,55851.0,56159.0,55496.0,55741.0,15545396.9074,55811.75,56550.651041666664,54638.31018518518,54115.455542264746,742.3571428571429
2021-05-07 04:00:00,4.0,55741.0,55913.0,55270.0,55863.0,13411627.2209,55696.75,56569.630208333336,54656.64754428342,54133.61742424243,750.7142857142857
2021-05-07 05:00:00,5.0,55863.0,56131.0,55756.0,55828.0,10752876.7375,55894.5,56596.010416666664,54682.13566827697,54158.86164274321,735.8571428571429
2021-05-07 06:00:00,6.0,55828.0,56236.0,55674.0,56155.0,7391718.7158,55973.25,56627.375,54712.43961352657,54188.875598086124,710.7857142857143
2021-05-07 07:00:00,7.0,56155.0,56311.0,55717.0,55786.0,15041360.7766,55992.25,56654.739583333336,54738.878824476655,54215.06180223286,724.2857142857143
2021-05-07 08:00:00,8.0,55786.0,56199.0,55593.0,56126.0,12878892.8032,55926.0,56670.682291666664,54754.2824074074,54230.31798245614,659.2857142857143
2021-05-07 09:00:00,9.0,56126.0,56568.0,56083.0,56277.0,6717228.0109,56263.5,56689.395833333336,54772.363123993564,54248.225677830946,613.5
2021-05-07 10:00:00,10.0,56277.0,56724.0,56277.0,56441.0,10713859.7512,56429.75,56708.828125,54791.13828502416,54266.821172248805,602.6428571428571
