date,open,high,low,close,ohlc4,volume,SMA,25x_liq_long,25x_liq_short
2022-06-21 16:00:00,21371.0,21530.0,21338.0,21378.0,21404.25,19481660.7376,20540.65625,19846.04468599034,19656.130382775118
2022-06-21 17:00:00,21378.0,21437.0,21179.0,21226.0,21305.0,28534399.8811,20579.015625,19883.106884057972,19692.837918660287
2022-06-21 18:00:00,21226.0,21238.0,21062.0,21081.0,21151.75,18771891.6433,20606.864583333332,19910.014090177134,19719.487639553427
2022-06-21 19:00:00,21081.0,21280.0,20856.0,20856.0,21018.25,34150799.6524,20625.651041666668,19928.165257648954,19737.465111642745
2022-06-21 20:00:00,20857.0,20960.0,20646.0,20838.0,20825.25,31898884.706,20634.96875,19937.167874396135,19746.38157894737
2022-06-21 21:00:00,20838.0,21039.0,20791.0,20947.0,20903.75,18782695.757,20643.807291666668,19945.707528180355,19754.83951355662
2022-06-21 22:00:00,20947.0,20978.0,20720.0,20875.0,20880.0,20406133.1907,20651.104166666668,19952.757648953302,19761.82216905901
2022-06-21 23:00:00,20875.0,20917.0,20529.0,20704.0,20756.25,23518801.0781,20654.901041666668,19956.42612721417,19765.455542264754
2022-06-22 00:00:00,20704.0,20713.0,20440.0,20563.0,20605.0,31551612.3957,20660.989583333332,19962.308776167472,19771.281897926634
2022-06-22 01:00:00,20563.0,20695.0,20366.0,20394.0,20504.5,26224312.9289,20673.776041666668,19974.662842190017,19783.51774322169
2022-06-22 02:00:00,20390.0,20500.0,20312.0,20444.0,20411.5,24847416.5101,20685.588541666668,19986.075885668277,19794.821570972887
2022-06-22 03:00:00,20444.0,20543.0,20243.0,20293.0,20380.75,19841083.0137,20694.234375,19994.429347826088,19803.09509569378
2022-06-22 04:00:00,20293.0,20459.0,20247.0,20414.0,20353.25,21535259.2581,20703.052083333332,20002.94887278583,19811.533094098882
2022-06-22 05:00:00,20414.0,20569.0,20350.0,20355.0,20422.0,19005909.4134,20713.140625,20012.69625603865,19821.187200956938
2022-06-22 06:00:00,20355.0,20422.0,19939.0,20094.0,20202.5,46618784.209,20715.78125,20015.247584541063,19823.714114832535
2022-06-22 07:00:00,20094.0,20229.0,19945.0,20079.0,20086.75,30311219.308,20716.848958333332,20016.27918679549,19824.735845295054
2022-06-22 08:00:00,20079.0,20234.0,20024.0,20212.0,20137.25,18216540.4175,20713.354166666668,20012.902576489534,19821.391547049443
2022-06-22 09:00:00,20212.0,20469.0,20210.0,20405.0,20324.0,37899546.2711,20706.489583333332,20006.270128824475,19814.822567783092
2022-06-22 10:00:00,20405.0,20522.0,20341.0,20403.0,20417.75,20498498.8792,20700.161458333332,20000.155998389695,19808.766945773525
2022-06-22 11:00:00,20403.0,20636.0,20376.0,20491.0,20476.5,24703263.9249,20693.307291666668,19993.533615136876,19802.20793460925
2022-06-22 12:00:00,20489.0,20549.0,20099.0,20345.0,20370.5,34216216.3048,20688.317708333332,19988.712761674717,19797.433213716107
2022-06-22 13:00:00,20344.0,20752.0,20217.0,20708.0,20505.25,51574622.9539,20688.203125,19988.602053140097,19797.323564593302
2022-06-22 14:00:00,20725.0,20870.0,20621.0,20670.0,20721.5,63998749.3476,20689.145833333332,19989.512882447663,19798.225677830942
2022-06-22 15:00:00,20670.0,20679.0,20012.0,20050.0,20352.75,57708835.2797,20679.713541666668,19980.399557165863,19789.19956140351
2022-06-22 16:00:00,20050.0,20328.0,19828.0,20294.0,20125.0,81594233.9954,20671.776041666668,19972.730475040258,19781.603867623606
2022-06-22 17:00:00,20294.0,20358.0,20138.0,20249.0,20259.75,34125298.9651,20674.479166666668,19975.342190016105,19784.190590111644
2022-06-22 18:00:00,20249.0,20352.0,20181.0,20202.0,20246.0,22153926.3983,20680.526041666668,19981.184581320453,19789.977073365233
2022-06-22 19:00:00,20202.0,20244.0,19902.0,20095.0,20110.75,48908406.126,20682.322916666668,19982.920692431562,19791.696570972887
2022-06-22 20:00:00,20095.0,20215.0,19637.0,19859.0,19951.5,51240127.9749,20676.34375,19977.14371980676,19785.974880382775
2022-06-22 21:00:00,19860.0,20040.0,19810.0,19983.0,19923.25,25662562.7185,20665.765625,19966.923309178743,19775.852272727272
2022-06-22 22:00:00,19983.0,20145.0,19902.0,20081.0,20027.75,21843955.2095,20657.776041666668,19959.203904991948,19768.206738437002
2022-06-22 23:00:00,20081.0,20114.0,19948.0,19970.0,20028.25,14190230.9823,20647.229166666668,19949.013687600644,19758.11403508772
2022-06-23 00:00:00,19970.0,20562.0,19856.0,20401.0,20197.25,51395533.9198,20639.588541666668,19941.63144122383,19750.802432216908
2022-06-23 01:00:00,20401.0,20588.0,20321.0,20360.0,20417.5,21014834.4076,20635.010416666668,19937.20813204509,19746.42145135566
2022-06-23 02:00:00,20360.0,20471.0,20329.0,20343.0,20375.75,13788419.7,20632.052083333332,19934.349838969403,19743.590510366826
2022-06-23 03:00:00,20343.0,20355.0,20191.0,20191.0,20270.0,13996906.5986,20627.348958333332,19929.805756843798,19739.089912280702
2022-06-23 04:00:00,20191.0,20372.0,20150.0,20336.0,20262.25,16579335.8833,20620.34375,19923.037439613527,19732.386363636364
2022-06-23 05:00:00,20336.0,20450.0,20256.0,20331.0,20343.25,14313453.2565,20611.276041666668,19914.276368760064,19723.7091307815
2022-06-23 06:00:00,20332.0,20637.0,20284.0,20531.0,20446.0,25026002.1558,20599.640625,19903.034420289856,19712.57476076555
2022-06-23 07:00:00,20536.0,20602.0,20400.0,20433.0,20492.75,15746452.7099,20586.630208333332,19890.463969404187,19700.124601275915
2022-06-23 08:00:00,20431.0,20640.0,20429.0,20549.0,20512.25,22162793.3642,20571.578125,19875.920893719805,19685.720693779906
2022-06-23 09:00:00,20549.0,20765.0,20468.0,20731.0,20628.25,29121824.5283,20558.135416666668,19862.93276972625,19672.856858054227
2022-06-23 10:00:00,20731.0,20790.0,20649.0,20677.0,20711.75,23784609.4308,20548.130208333332,19853.265901771334,19663.28249601276
2022-06-23 11:00:00,20677.0,20692.0,20579.0,20618.0,20641.5,17882917.586,20538.338541666668,19843.80535426731,19653.9124800638
2022-06-23 12:00:00,20618.0,20798.0,20477.0,20544.0,20609.25,40479654.1639,20530.25,19835.99033816425,19646.17224880383
2022-06-23 13:00:00,20544.0,20629.0,20371.0,20438.0,20495.5,35961525.191,20513.0625,19819.384057971016,19629.724880382775
2022-06-23 14:00:00,20438.0,20595.0,20374.0,20587.0,20498.5,22285026.3023,20490.723958333332,19797.800925925923,19608.34828548644
2022-06-23 15:00:00,20589.0,20597.0,20275.0,20331.0,20448.0,23879868.8751,20469.546875,19777.33997584541,19588.083133971293
2022-06-23 16:00:00,20331.0,20345.0,20197.0,20267.0,20285.0,17589547.7262,20446.229166666668,19754.81078904992,19565.769537480064
2022-06-23 17:00:00,20267.0,20368.0,20162.0,20299.0,20274.0,22784341.6212,20424.75,19734.057971014492,19545.215311004784
2022-06-23 18:00:00,20299.0,20433.0,20270.0,20416.0,20354.5,16007782.9217,20408.140625,19718.010265700483,19529.321172248805
2022-06-23 19:00:00,20416.0,20927.0,20381.0,20893.0,20654.25,42516893.934,20400.557291666668,19710.683373590982,19522.064393939396
2022-06-23 20:00:00,20893.0,21095.0,20728.0,20797.0,20878.25,40405706.7963,20401.661458333332,19711.750201288243,19523.12101275917
2022-06-23 21:00:00,20797.0,20831.0,20658.0,20673.0,20739.75,16284316.4795,20398.244791666668,19708.449074074077,19519.85147527911
2022-06-23 22:00:00,20673.0,21225.0,20668.0,20976.0,20885.5,48159839.1326,20398.359375,19708.559782608696,19519.961124401914
2022-06-23 23:00:00,20976.0,21186.0,20959.0,21091.0,21053.0,21867670.0825,20404.541666666668,19714.533011272142,19525.877192982458
2022-06-24 00:00:00,21091.0,21181.0,20959.0,20991.0,21055.5,26150120.5776,20413.927083333332,19723.601046698874,19534.858452950557
2022-06-24 01:00:00,20991.0,21160.0,20969.0,21030.0,21037.5,17966774.949,20425.03125,19734.329710144928,19545.484449760766
2022-06-24 02:00:00,21030.0,21342.0,20996.0,21161.0,21132.25,25359198.9035,20440.046875,19748.837560386473,19559.85346889952
2022-06-24 03:00:00,21161.0,21249.0,21025.0,21053.0,21122.0,14968348.3628,20455.489583333332,19763.75805152979,19574.631180223285
2022-06-24 04:00:00,21053.0,21129.0,20964.0,21031.0,21044.25,12397107.1985,20469.885416666668,19777.667069243158,19588.407097288677
2022-06-24 05:00:00,21031.0,21150.0,20841.0,20902.0,20981.0,19914627.1989,20481.53125,19788.919082125605,19599.551435406698
2022-06-24 06:00:00,20901.0,20943.0,20762.0,20821.0,20856.75,19696845.2727,20495.161458333332,19802.08836553945,19612.594696969696
2022-06-24 07:00:00,20821.0,20956.0,20710.0,20895.0,20845.5,30949012.1839,20510.96875,19817.36111111111,19627.72129186603
2022-06-24 08:00:00,20895.0,21080.0,20881.0,21033.0,20972.25,17256794.1622,20528.364583333332,19834.168679549115,19644.36802232855
2022-06-24 09:00:00,21033.0,21059.0,20721.0,20798.0,20902.75,32226558.8978,20540.421875,19845.818236714975,19655.906100478467
2022-06-24 10:00:00,20798.0,20977.0,20770.0,20970.0,20878.75,17964508.4959,20550.026041666668,19855.097624798713,19665.09669059011
2022-06-24 11:00:00,20970.0,21310.0,20958.0,21152.0,21097.5,41909841.1152,20562.963541666668,19867.597624798713,19677.477073365233
2022-06-24 12:00:00,21152.0,21450.0,21069.0,21197.0,21217.0,38718576.9248,20580.598958333332,19884.636674718196,19694.35307017544
2022-06-24 13:00:00,21197.0,21348.0,21130.0,21194.0,21217.25,64801987.259,20595.432291666668,19898.96839774557,19708.54764752791
2022-06-24 14:00:00,21194.0,21357.0,21042.0,21103.0,21174.0,36850719.6398,20604.859375,19908.076690821257,19717.568779904308
2022-06-24 15:00:00,21103.0,21111.0,20804.0,20867.0,20971.25,34938739.2457,20617.744791666668,19920.526368760064,19729.899322169058
2022-06-24 16:00:00,20868.0,21043.0,20775.0,21020.0,20926.5,38592743.4299,20634.442708333332,19936.6596215781,19745.878189792664
2022-06-24 17:00:00,21020.0,21209.0,20917.0,20951.0,21024.25,30911726.2109,20650.369791666668,19952.0481078905,19761.11941786284
2022-06-24 18:00:00,20951.0,21115.0,20884.0,21106.0,21014.0,24002717.5156,20666.369791666668,19967.50704508857,19776.43042264753
2022-06-24 19:00:00,21106.0,21246.0,21011.0,21235.0,21149.5,26278477.0964,20688.010416666668,19988.415861513688,19797.139154704946
2022-06-24 20:00:00,21235.0,21327.0,21130.0,21176.0,21217.0,21546299.6797,20714.375,20013.88888888889,19822.36842105263
2022-06-24 21:00:00,21176.0,21349.0,21164.0,21299.0,21247.0,17820528.3888,20741.953125,20040.534420289856,19848.758971291867
2022-06-24 22:00:00,21299.0,21532.0,21280.0,21289.0,21350.0,27212708.5947,20769.5,20067.149758454107,19875.119617224882
2022-06-24 23:00:00,21289.0,21375.0,21173.0,21218.0,21263.75,20602472.0959,20795.239583333332,20092.01892109501,19899.750797448167
2022-06-25 00:00:00,21218.0,21288.0,21105.0,21165.0,21194.0,19946515.8361,20816.005208333332,20112.08232689211,19919.622208931418
2022-06-25 01:00:00,21165.0,21322.0,21129.0,21310.0,21231.5,12994304.3756,20832.963541666668,20128.467190016105,19935.85027910686
2022-06-25 02:00:00,21310.0,21358.0,21132.0,21159.0,21239.75,13809742.4918,20850.963541666668,20145.85849436393,19953.075159489636
2022-06-25 03:00:00,21159.0,21327.0,21138.0,21280.0,21226.0,12786587.1006,20870.880208333332,20165.101650563607,19972.134170653906
2022-06-25 04:00:00,21280.0,21289.0,21160.0,21210.0,21234.75,11911504.8521,20891.140625,20184.67693236715,19991.522129186604
2022-06-25 05:00:00,21210.0,21304.0,21190.0,21194.0,21224.5,13405858.3228,20909.5,20202.415458937197,20009.090909090908
2022-06-25 06:00:00,21195.0,21290.0,21158.0,21289.0,21233.0,11709495.3176,20925.895833333332,20218.25684380032,20024.780701754386
2022-06-25 07:00:00,21290.0,21575.0,21280.0,21489.0,21408.5,31245486.4932,20944.973958333332,20236.689814814814,20043.037280701752
2022-06-25 08:00:00,21489.0,21541.0,21310.0,21374.0,21428.5,18071172.0672,20964.0625,20255.132850241545,20061.303827751195
2022-06-25 09:00:00,21374.0,21475.0,21338.0,21411.0,21399.5,17570471.9687,20980.130208333332,20270.65720611916,20076.67962519936
2022-06-25 10:00:00,21411.0,21463.0,21363.0,21412.0,21412.25,11523486.2513,20994.723958333332,20284.75744766505,20090.644936204142
2022-06-25 11:00:00,21412.0,21451.0,21298.0,21319.0,21370.0,11866117.0283,21009.901041666668,20299.4212962963,20105.168460925044
2022-06-25 12:00:00,21319.0,21352.0,21019.0,21127.0,21204.25,32053420.9842,21022.296875,20311.397946859903,20117.030502392343
2022-06-25 13:00:00,21127.0,21207.0,21054.0,21150.0,21134.5,29305279.3108,21035.609375,20324.260265700483,20129.769736842107
2022-06-25 14:00:00,21150.0,21200.0,21066.0,21110.0,21131.5,17146763.1034,21048.796875,20337.001811594204,20142.389354066985
2022-06-25 15:00:00,21110.0,21163.0,20895.0,20945.0,21028.25,21184126.3139,21060.885416666668,20348.681561996782,20153.95733652313
2022-06-25 16:00:00,20945.0,21052.0,20901.0,21035.0,20983.25,16482848.0181,21075.432291666668,20362.736513687603,20167.877791068582
2022-06-25 17:00:00,21035.0,21147.0,20995.0,21078.0,21063.75,11540421.8658,21091.885416666668,20378.63325281804,20183.622408293464
2022-06-25 18:00:00,21078.0,21228.0,21025.0,21220.0,21137.75,13782312.2689,21108.203125,20394.399154589373,20199.237440191388
2022-06-25 19:00:00,21220.0,21240.0,21142.0,21187.0,21197.25,8353303.0579,21119.515625,20405.329106280195,20210.062799043062
2022-06-25 20:00:00,21187.0,21236.0,21125.0,21211.0,21189.75,6151097.4456,21126.005208333332,20411.599235104666,20216.272926634767
2022-06-25 21:00:00,21211.0,21525.0,21191.0,21500.0,21356.75,15952393.626,21138.859375,20424.01871980676,20228.573564593302
2022-06-25 22:00:00,21500.0,21510.0,21380.0,21416.0,21451.5,9258171.3417,21150.651041666668,20435.41163446055,20239.857456140355
2022-06-25 23:00:00,21416.0,21570.0,21410.0,21469.0,21466.25,11189494.7939,21159.260416666668,20443.729871175525,20248.09609250399
2022-06-26 00:00:00,21469.0,21535.0,21376.0,21463.0,21460.75,10644589.6941,21167.703125,20451.887077294687,20256.17523923445
2022-06-26 01:00:00,21464.0,21531.0,21318.0,21383.0,21424.0,10715162.3969,21175.755208333332,20459.666867954908,20263.880582137157
2022-06-26 02:00:00,21383.0,21408.0,21268.0,21340.0,21349.75,6052049.565,21180.286458333332,20464.04488727858,20268.21670653907
2022-06-26 03:00:00,21340.0,21440.0,21318.0,21409.0,21376.75,4387599.1006,21185.59375,20469.17270531401,20273.295454545456
2022-06-26 04:00:00,21409.0,21472.0,21345.0,21410.0,21409.0,5753563.1927,21193.192708333332,20476.514694041864,20280.56718500797
2022-06-26 05:00:00,21410.0,21466.0,21360.0,21425.0,21415.25,4411810.4718,21202.239583333332,20485.25563607085,20289.22448165869
2022-06-26 06:00:00,21425.0,21516.0,21322.0,21463.0,21431.5,9969616.9675,21214.213541666668,20496.82467793881,20300.68281499203
2022-06-26 07:00:00,21463.0,21473.0,21346.0,21379.0,21415.25,7047747.1966,21226.083333333332,20508.293075684378,20312.04146730462
2022-06-26 08:00:00,21379.0,21451.0,21363.0,21434.0,21406.75,11010513.3307,21235.135416666668,20517.039049919487,20320.70374800638
2022-06-26 09:00:00,21434.0,21464.0,21350.0,21399.0,21411.75,7822704.7646,21245.739583333332,20527.284621578096,20330.851275917063
2022-06-26 10:00:00,21399.0,21436.0,21362.0,21403.0,21400.0,4064951.4277,21256.598958333332,20537.77677133655,20341.243022328545
2022-06-26 11:00:00,21403.0,21784.0,21380.0,21691.0,21564.5,25522586.4837,21266.328125,20547.17693236715,20350.55322966507
2022-06-26 12:00:00,21691.0,21878.0,21410.0,21443.0,21605.5,41620528.6384,21274.421875,20554.99698067633,20358.298444976077
2022-06-26 13:00:00,21443.0,21467.0,21281.0,21391.0,21395.5,66040415.6711,21278.135416666668,20558.584943639293,20361.852073365233
2022-06-26 14:00:00,21391.0,21476.0,21380.0,21402.0,21412.25,5500556.8653,21283.098958333332,20563.38063607085,20366.601874003187
2022-06-26 15:00:00,21402.0,21404.0,21181.0,21311.0,21324.5,16664107.2607,21290.458333333332,20570.491143317227,20373.644338118018
2022-06-26 16:00:00,21311.0,21426.0,21256.0,21339.0,21333.0,8304924.977,21298.927083333332,20578.673510466986,20381.748405103666
2022-06-26 17:00:00,21339.0,21349.0,21123.0,21247.0,21264.5,13487181.1581,21303.932291666668,20583.509460547506,20386.538078149923
2022-06-26 18:00:00,21247.0,21253.0,21114.0,21175.0,21197.25,7576747.4009,21307.75,20587.19806763285,20390.191387559807
2022-06-26 19:00:00,21175.0,21298.0,21165.0,21270.0,21227.0,5421874.791,21309.364583333332,20588.75805152979,20391.736443381178
2022-06-26 20:00:00,21270.0,21410.0,21219.0,21389.0,21322.0,8241745.288,21311.552083333332,20590.871578099835,20393.829744816583
2022-06-26 21:00:00,21389.0,21410.0,21313.0,21369.0,21370.25,4836026.3817,21314.119791666668,20593.352455716587,20396.286881977674
2022-06-26 22:00:00,21369.0,21388.0,20951.0,21129.0,21209.25,24219157.1638,21311.1875,20590.5193236715,20393.480861244017
2022-06-26 23:00:00,21129.0,21220.0,20971.0,21029.0,21087.25,18300600.2402,21307.510416666668,20586.96658615137,20389.962121212124
2022-06-27 00:00:00,21029.0,21106.0,20967.0,21034.0,21034.0,18179227.1224,21304.177083333332,20583.745974235102,20386.772328548643
2022-06-27 01:00:00,21035.0,21125.0,20914.0,21074.0,21037.0,19886761.6938,21300.125,20579.830917874395,20382.894736842107
2022-06-27 02:00:00,21074.0,21177.0,21032.0,21117.0,21100.0,9555047.5895,21297.213541666668,20577.01791465379,20380.108652312603
2022-06-27 03:00:00,21117.0,21177.0,21101.0,21157.0,21138.0,5120963.8144,21295.380208333332,20575.246578099835,20378.354266347684
2022-06-27 04:00:00,21157.0,21289.0,21132.0,21230.0,21202.0,11715896.4652,21294.697916666668,20574.58735909823,20377.701355661884
2022-06-27 05:00:00,21230.0,21255.0,21129.0,21168.0,21195.5,6995133.3431,21294.09375,20574.003623188404,20377.123205741627
2022-06-27 06:00:00,21168.0,21264.0,21150.0,21249.0,21207.75,7029030.9238,21293.567708333332,20573.49537037037,20376.619816586917
2022-06-27 07:00:00,21249.0,21384.0,21246.0,21350.0,21307.25,16439247.8955,21291.458333333332,20571.457326892105,20374.601275917063
2022-06-27 08:00:00,21350.0,21520.0,21324.0,21475.0,21417.25,20468046.6997,21291.223958333332,20571.230877616745,20374.37699362041
2022-06-27 09:00:00,21475.0,21485.0,21400.0,21439.0,21449.75,16061980.165,21292.270833333332,20572.242351046694,20375.378787878784
2022-06-27 10:00:00,21439.0,21475.0,21381.0,21422.0,21429.25,8246595.5754,21292.625,20572.584541062803,20375.71770334928
2022-06-27 11:00:00,21422.0,21436.0,21271.0,21290.0,21354.75,12129117.6587,21292.307291666668,20572.277576489538,20375.413676236047
2022-06-27 12:00:00,21290.0,21328.0,21156.0,21218.0,21248.0,22831480.3268,21293.21875,20573.158212560385,20376.285885167465
2022-06-27 13:00:00,21218.0,21263.0,20710.0,20716.0,20976.75,46220297.4149,21289.932291666668,20569.9828904992,20373.14094896332
2022-06-27 14:00:00,20716.0,20825.0,20575.0,20801.0,20729.25,41581409.0204,21281.552083333332,20561.88607085346,20365.121610845294
2022-06-27 15:00:00,20801.0,20829.0,20650.0,20736.0,20754.0,19562287.6135,21275.838541666668,20556.365740740745,20359.654106858055
2022-06-27 16:00:00,20736.0,20791.0,20647.0,20739.0,20728.25,16500847.003,21270.526041666668,20551.2328904992,20354.57037480064
2022-06-27 17:00:00,20739.0,20762.0,20681.0,20706.0,20722.0,8655001.9792,21263.40625,20544.3538647343,20347.757177033494
2022-06-27 18:00:00,20706.0,20910.0,20494.0,20806.0,20729.0,35707951.1092,21254.890625,20536.126207729467,20339.608253588518
2022-06-27 19:00:00,20806.0,20874.0,20708.0,20845.0,20808.25,18136745.4439,21246.786458333332,20528.29609500805,20331.853070175435
2022-06-27 20:00:00,20845.0,20940.0,20835.0,20896.0,20879.0,8789346.331,21240.3125,20522.04106280193,20325.657894736843
2022-06-27 21:00:00,20896.0,20898.0,20769.0,20788.0,20837.75,6661826.533,21229.5,20511.594202898552,20315.31100478469
2022-06-27 22:00:00,20789.0,20931.0,20750.0,20795.0,20816.25,20907030.2618,21216.265625,20498.80736714976,20302.64653110048
2022-06-27 23:00:00,20795.0,20869.0,20667.0,20715.0,20761.5,16174383.2353,21201.583333333332,20484.621578099835,20288.59649122807
2022-06-28 00:00:00,20715.0,20850.0,20664.0,20751.0,20745.0,13538393.9659,21186.671875,20470.214371980677,20274.327153110047
2022-06-28 01:00:00,20749.0,20795.0,20525.0,20597.0,20666.5,15487352.9461,21170.890625,20454.966787439615,20259.2254784689
2022-06-28 02:00:00,20597.0,20665.0,20470.0,20619.0,20587.75,11697752.3081,21155.015625,20439.628623188404,20244.034090909092
2022-06-28 03:00:00,20619.0,20733.0,20610.0,20712.0,20668.5,5586343.6743,21140.260416666668,20425.37238325282,20229.91427432217
2022-06-28 04:00:00,20712.0,20772.0,20681.0,20746.0,20727.75,5682203.3037,21126.067708333332,20411.659621578096,20216.332735247204
2022-06-28 05:00:00,20746.0,20809.0,20714.0,20723.0,20748.0,6408101.7943,21112.166666666668,20398.228663446058,20203.030303030308
2022-06-28 06:00:00,20723.0,20882.0,20721.0,20851.0,20794.25,13638165.6271,21098.890625,20385.40157004831,20190.3259569378
2022-06-28 07:00:00,20851.0,20911.0,20808.0,20860.0,20857.5,15377667.6973,21087.270833333332,20374.174718196453,20179.206539074956
2022-06-28 08:00:00,20860.0,21122.0,20846.0,21099.0,20981.75,21236349.784,21078.416666666668,20365.619967793882,20170.733652312603
2022-06-28 09:00:00,21099.0,21189.0,21025.0,21036.0,21087.25,36152249.6678,21071.65625,20359.088164251207,20164.264354066985
2022-06-28 10:00:00,21036.0,21063.0,20967.0,21001.0,21016.75,10850268.3391,21063.671875,20351.373792270533,20156.62380382775
2022-06-28 11:00:00,21001.0,21056.0,20886.0,20973.0,20979.0,18160421.087,21051.473958333332,20339.58836553945,20144.951156299838
2022-06-28 12:00:00,20972.0,21103.0,20923.0,20933.0,20982.75,21324034.3145,21038.5,20327.053140096617,20132.535885167465
2022-06-28 13:00:00,20933.0,21099.0,20842.0,21038.0,20978.0,21837588.4547,21029.802083333332,20318.649355877613,20124.2125199362
2022-06-28 14:00:00,21038.0,21068.0,20697.0,20817.0,20905.0,35955536.4754,21019.234375,20308.439009661837,20114.099880382775
2022-06-28 15:00:00,20817.0,20818.0,20562.0,20581.0,20694.5,22042548.0041,21006.109375,20295.757850241545,20101.540071770334
2022-06-28 16:00:00,20580.0,20742.0,20523.0,20689.0,20633.5,27525233.1328,20991.536458333332,20281.677737520127,20087.594696969692
2022-06-28 17:00:00,20689.0,20698.0,20570.0,20605.0,20640.5,22542290.3177,20978.536458333332,20269.117351046694,20075.154505582133
2022-06-28 18:00:00,20604.0,20610.0,20189.0,20324.0,20431.75,45987796.2506,20962.588541666668,20253.708735909822,20059.893341307816
2022-06-28 19:00:00,20324.0,20342.0,20195.0,20229.0,20272.5,21648542.4107,20942.703125,20234.49577294686,20040.86423444976
2022-06-28 20:00:00,20229.0,20296.0,20172.0,20250.0,20236.75,19864106.8188,20920.09375,20212.650966183573,20019.22846889952
2022-06-28 21:00:00,20250.0,20377.0,20249.0,20365.0,20310.25,12654625.5802,20898.010416666668,20191.314412238327,19998.096092503987
2022-06-28 22:00:00,20365.0,20436.0,20241.0,20284.0,20331.5,16178797.532,20879.723958333332,20173.646336553946,19980.597089314193
2022-06-28 23:00:00,20284.0,20340.0,20184.0,20254.0,20265.5,12270359.945,20862.604166666668,20157.105475040258,19964.21451355662
2022-06-29 00:00:00,20254.0,20362.0,20126.0,20264.0,20251.5,21758123.2742,20846.302083333332,20141.354669887278,19948.614433811803
2022-06-29 01:00:00,20264.0,20358.0,20210.0,20332.0,20291.0,10693574.9705,20830.760416666668,20126.338566827697,19933.742025518342
2022-06-29 02:00:00,20332.0,20374.0,20263.0,20317.0,20321.5,7837191.5265,20814.541666666668,20110.668276972625,19918.22169059011
2022-06-29 03:00:00,20317.0,20362.0,20209.0,20254.0,20285.5,14307713.569,20796.78125,20093.50845410628,19901.226076555024
2022-06-29 04:00:00,20254.0,20340.0,20222.0,20277.0,20273.25,11515894.6932,20777.432291666668,20074.81380837359,19882.710326953747
2022-06-29 05:00:00,20277.0,20332.0,20039.0,20157.0,20201.25,21019075.4193,20756.71875,20054.80072463768,19862.88875598086
2022-06-29 06:00:00,20157.0,20178.0,19860.0,19916.0,20027.75,33116672.2726,20732.135416666668,20031.048711755233,19839.36403508772
2022-06-29 07:00:00,19916.0,20101.0,19874.0,20064.0,19988.75,21861300.3664,20704.666666666668,20004.50885668277,19813.078149920257
2022-06-29 08:00:00,20064.0,20119.0,19918.0,19961.0,20015.5,15613072.7867,20675.463541666668,19976.293276972625,19785.132575757576
2022-06-29 09:00:00,19961.0,20200.0,19942.0,20038.0,20035.25,17795589.7471,20645.994791666668,19947.821054750402,19756.932814992026
2022-06-29 10:00:00,20038.0,20123.0,20001.0,20070.0,20058.0,14008667.7213,20617.427083333332,19920.219404186795,19729.59529505582
2022-06-29 11:00:00,20070.0,20092.0,19829.0,20077.0,20017.0,30252460.3493,20589.557291666668,19893.292069243158,19702.925637958535
2022-06-29 12:00:00,20077.0,20159.0,19953.0,19986.0,20043.75,25711873.0378,20564.46875,19869.05193236715,19678.91746411483
2022-06-29 13:00:00,19986.0,20114.0,19865.0,20054.0,20004.75,35151965.2691,20544.21875,19849.486714975847,19659.53947368421
2022-06-29 14:00:00,20054.0,20155.0,20011.0,20101.0,20080.25,30278362.1305,20530.697916666668,19836.4231078905,19646.600877192985
2022-06-29 15:00:00,20101.0,20113.0,19969.0,20058.0,20060.25,24111387.5172,20516.244791666668,19822.458735909822,19632.77013556619
2022-06-29 16:00:00,20058.0,20077.0,19944.0,19995.0,20018.5,22600104.258,20501.458333333332,19808.17230273752,19618.620414673045
2022-06-29 17:00:00,19995.0,20049.0,19900.0,20049.0,19998.25,43032592.1778,20486.380208333332,19793.604066022544,19604.19158692185
2022-06-29 18:00:00,20049.0,20095.0,20008.0,20029.0,20045.25,17625913.3813,20472.135416666668,19779.840982286634,19590.560207336523
2022-06-29 19:00:00,20029.0,20243.0,20011.0,20196.0,20119.75,16437879.2877,20457.791666666668,19765.982286634462,19576.8341307815
2022-06-29 20:00:00,20196.0,20407.0,20105.0,20198.0,20226.5,28086756.8485,20444.197916666668,19752.848228663446,19563.82575757576
2022-06-29 21:00:00,20198.0,20330.0,20171.0,20274.0,20243.25,9369657.0194,20431.8125,19740.88164251208,19551.973684210527
2022-06-29 22:00:00,20274.0,20300.0,20129.0,20193.0,20224.0,12184781.8818,20419.473958333332,19728.96034621578,19540.166467304625
2022-06-29 23:00:00,20193.0,20195.0,20029.0,20096.0,20128.25,17509730.2743,20406.28125,19716.213768115944,19527.541866028707
2022-06-30 00:00:00,20096.0,20143.0,19984.0,20012.0,20058.75,19903294.9298,20391.984375,19702.40036231884,19513.860645933015
2022-06-30 01:00:00,20012.0,20058.0,19925.0,19993.0,19997.0,17538711.5738,20378.036458333332,19688.924114331723,19500.51335725678
2022-06-30 02:00:00,19993.0,20095.0,19978.0,20059.0,20031.25,10456167.0903,20366.442708333332,19677.722423510466,19489.418859649122
2022-06-30 03:00:00,20059.0,20072.0,20022.0,20041.0,20048.5,9577250.9505,20353.526041666668,19665.242552334945,19477.05841307815
