date,hour,open,high,low,close,volume(BTC),ohlc4,SMA48,average_true_range,EMA9,EMA48,10x short,25x short,50x short,100x short,10x long,25x long,50x long,100x long
2021-08-06 22:00:00,22.0,42457.0,42880.0,42457.0,42799.0,74094211.286,42648.25,40330.13,581.64,42344.38,40710.58,46789.37,43880.19,42989.22,42561.49,38670.67,40912.45,41718.6,42129.48
2021-08-06 23:00:00,23.0,42799.0,42946.0,42601.0,42868.0,62427401.1857,42803.5,40394.14,577.36,42436.21,40796.0,46890.83,43975.34,43082.44,42653.78,38754.53,41001.16,41809.07,42220.84
2021-08-07 00:00:00,0.0,42868.0,43298.0,42612.0,43294.0,88002529.1389,43018.0,40463.93,593.86,42552.56,40886.7,47019.41,44095.92,43200.57,42770.74,38860.79,41113.59,41923.71,42336.6
2021-08-07 01:00:00,1.0,43295.0,43375.0,42845.0,43200.0,98330171.3624,43178.75,40541.47,613.21,42677.8,40980.25,47157.79,44225.7,43327.72,42896.62,38975.16,41234.59,42047.09,42461.21
2021-08-07 02:00:00,2.0,43200.0,43425.0,43103.0,43331.0,84696731.4209,43264.75,40621.93,580.0,42795.19,41073.49,47287.5,44347.35,43446.89,43014.61,39082.37,41348.01,42162.75,42578.0
2021-08-07 03:00:00,3.0,43331.0,43792.0,43025.0,43731.0,88415991.1529,43469.75,40706.39,612.29,42930.1,41171.3,47436.58,44487.15,43583.86,43150.21,39205.57,41478.36,42295.67,42712.23
2021-08-07 04:00:00,4.0,43731.0,43975.0,43312.0,43320.0,150302057.0348,43584.5,40793.44,637.14,43060.98,41269.8,47581.2,44622.78,43716.73,43281.76,39325.1,41604.81,42424.61,42842.44
2021-08-07 05:00:00,5.0,43320.0,43662.0,43315.0,43451.0,101881237.1842,43437.0,40877.74,537.21,43136.19,41358.26,47664.29,44700.71,43793.08,43357.35,39393.78,41677.47,42498.71,42917.26
2021-08-07 06:00:00,6.0,43451.0,43535.0,43076.0,43288.0,105883132.3633,43337.5,40963.66,498.21,43176.45,41439.04,47708.78,44742.43,43833.96,43397.82,39430.55,41716.38,42538.37,42957.32
2021-08-07 07:00:00,7.0,43288.0,43560.0,43112.0,43249.0,111701151.3593,43302.25,41054.47,464.21,43201.61,41515.09,47736.58,44768.51,43859.5,43423.11,39453.52,41740.68,42563.16,42982.36
2021-08-07 08:00:00,8.0,43249.0,43503.0,43143.0,43486.0,105612470.4168,43345.25,41151.48,464.86,43230.34,41589.79,47768.33,44798.28,43888.67,43451.99,39479.76,41768.44,42591.47,43010.94
2021-08-07 09:00:00,9.0,43485.0,43850.0,43408.0,43666.0,129670397.68,43602.25,41262.81,476.14,43304.72,41671.93,47850.52,44875.36,43964.18,43526.75,39547.69,41840.31,42664.75,43084.94
2021-08-07 10:00:00,10.0,43666.0,44012.0,43564.0,43685.0,116386685.8752,43731.75,41381.58,471.79,43390.13,41756.01,47944.89,44963.86,44050.89,43612.59,39625.69,41922.83,42748.89,43169.92
2021-08-07 11:00:00,11.0,43685.0,43891.0,43445.0,43841.0,70670962.7483,43715.5,41499.7,477.57,43455.2,41835.99,48016.8,45031.3,44116.95,43678.0,39685.11,41985.7,42813.01,43234.66
2021-08-07 12:00:00,12.0,43841.0,44583.0,43351.0,43552.0,138005741.6617,43831.75,41624.14,535.36,43530.51,41917.45,48100.01,45109.34,44193.41,43753.7,39753.89,42058.46,42887.2,43309.59
2021-08-07 13:00:00,13.0,43552.0,43748.0,43126.0,43210.0,45049219.4647,43409.0,41737.41,555.14,43506.21,41978.33,48073.16,45084.15,44168.74,43729.27,39731.7,42034.98,42863.26,43285.41
2021-08-07 14:00:00,14.0,43216.0,43652.0,43203.0,43517.0,22009758.4155,43397.0,41839.55,538.21,43484.37,42036.23,48049.02,45061.52,44146.57,43707.32,39711.75,42013.88,42841.74,43263.68
2021-08-07 15:00:00,15.0,43518.0,43694.0,43316.0,43393.0,18364365.4562,43480.25,41934.25,527.36,43483.54,42095.17,48048.11,45060.67,44145.73,43706.49,39711.0,42013.09,42840.93,43262.86
2021-08-07 16:00:00,16.0,43393.0,43794.0,42466.0,43740.0,61475438.9046,43348.25,42019.29,599.21,43456.48,42146.32,48018.22,45032.63,44118.26,43679.29,39686.29,41986.94,42814.27,43235.94
2021-08-07 17:00:00,17.0,43737.0,43805.0,43244.0,43455.0,9093026.0559,43560.25,42088.72,584.5,43477.24,42204.03,48041.15,45054.13,44139.33,43700.15,39705.24,42006.99,42834.72,43256.59
2021-08-07 18:00:00,18.0,43455.0,43662.0,43283.0,43579.0,3816270.3835,43494.75,42146.07,564.21,43480.74,42256.71,48045.02,45057.76,44142.88,43703.67,39708.44,42010.38,42838.17,43260.07
2021-08-07 19:00:00,19.0,43579.0,44111.0,43455.0,43993.0,7780115.417,43784.5,42206.4,586.29,43541.49,42319.07,48112.15,45120.72,44204.56,43764.74,39763.92,42069.07,42898.02,43320.51
2021-08-07 20:00:00,20.0,43982.0,44200.0,43651.0,43972.0,12890010.622,43951.25,42270.27,592.71,43623.44,42385.69,48202.7,45205.64,44287.76,43847.11,39838.76,42148.25,42978.76,43402.05
2021-08-07 21:00:00,21.0,43978.0,44372.0,43530.0,43566.0,18733047.6397,43861.5,42330.58,620.86,43671.05,42445.93,48255.31,45254.98,44336.1,43894.96,39882.24,42194.26,43025.67,43449.42
2021-08-07 22:00:00,22.0,43566.0,44212.0,43538.0,44068.0,14857749.7755,43846.0,42391.34,643.29,43706.04,42503.07,48293.97,45291.24,44371.62,43930.13,39914.2,42228.06,43060.14,43484.23
2021-08-07 23:00:00,23.0,44068.0,44746.0,44068.0,44622.0,34775153.4006,44376.0,42462.6,660.14,43840.04,42579.52,48442.03,45430.09,44507.65,44064.81,40036.56,42357.52,43192.15,43617.54
2021-08-08 00:00:00,0.0,44622.0,44831.0,44180.0,44612.0,69492676.4415,44561.25,42547.19,674.64,43984.28,42660.4,48601.41,45579.56,44654.09,44209.79,40168.29,42496.89,43334.26,43761.05
2021-08-08 01:00:00,1.0,44612.0,44650.0,43906.0,44137.0,50896962.84,44326.25,42630.06,695.93,44052.67,42728.4,48676.99,45650.44,44723.53,44278.54,40230.75,42562.97,43401.65,43829.1
2021-08-08 02:00:00,2.0,44137.0,44176.0,43805.0,43951.0,43072787.7044,44017.25,42704.02,634.43,44045.59,42781.0,48669.16,45643.1,44716.33,44271.42,40224.28,42556.12,43394.67,43822.05
2021-08-08 03:00:00,3.0,43951.0,44403.0,43929.0,44371.0,40208440.911,44163.5,42783.64,623.86,44069.17,42837.43,48695.22,45667.53,44740.27,44295.12,40245.82,42578.91,43417.9,43845.51
2021-08-08 04:00:00,4.0,44371.0,44583.0,44208.0,44374.0,31629251.1188,44384.0,42871.59,618.57,44132.14,42900.56,48764.79,45732.78,44804.2,44358.41,40303.32,42639.75,43479.94,43908.16
2021-08-08 05:00:00,5.0,44374.0,44880.0,44231.0,44818.0,108942989.1856,44575.75,42959.21,637.93,44220.86,42968.93,48862.83,45824.72,44894.27,44447.59,40384.35,42725.47,43567.35,43996.43
2021-08-08 06:00:00,6.0,44818.0,45359.0,44685.0,45079.0,76789555.5589,44985.25,43045.57,591.21,44373.74,43051.23,49031.75,45983.15,45049.48,44601.25,40523.96,42873.18,43717.97,44148.54
2021-08-08 07:00:00,7.0,45079.0,45315.0,44753.0,44849.0,29951501.7864,44999.0,43130.43,591.29,44498.79,43130.73,49169.93,46112.74,45176.44,44726.94,40638.16,42994.0,43841.17,44272.95
2021-08-08 08:00:00,8.0,44849.0,45055.0,44433.0,44497.0,17399123.0921,44708.5,43210.56,608.64,44540.73,43195.13,49216.28,46156.2,45219.02,44769.1,40676.47,43034.52,43882.49,44314.68
2021-08-08 09:00:00,9.0,44497.0,44922.0,44454.0,44773.0,12903892.4532,44661.5,43291.45,595.21,44564.89,43254.98,49242.97,46181.23,45243.54,44793.38,40698.53,43057.86,43906.29,44338.71
2021-08-08 10:00:00,10.0,44773.0,44910.0,44205.0,44412.0,48322868.3866,44575.0,43373.36,606.36,44566.91,43308.86,49245.2,46183.32,45245.59,44795.41,40700.37,43059.81,43908.28,44340.73
2021-08-08 11:00:00,11.0,44412.0,44761.0,44110.0,44492.0,46021988.3307,44443.75,43452.84,592.71,44542.28,43355.18,49217.99,46157.8,45220.59,44770.65,40677.88,43036.02,43884.02,44316.22
2021-08-08 12:00:00,12.0,44492.0,45163.0,44413.0,45046.0,49001624.064,44778.5,43538.31,598.14,44589.52,43413.28,49270.19,46206.76,45268.55,44818.14,40721.02,43081.66,43930.56,44363.22
2021-08-08 13:00:00,13.0,45046.0,45224.0,44583.0,44792.0,53266573.4144,44911.25,43622.3,595.5,44653.87,43474.42,49341.29,46273.44,45333.88,44882.81,40779.79,43143.83,43993.96,44427.24
2021-08-08 14:00:00,14.0,44792.0,44894.0,43893.0,43964.0,85793614.3225,44385.75,43695.99,620.5,44600.24,43511.62,49282.04,46217.87,45279.44,44828.92,40730.82,43092.02,43941.13,44373.89
2021-08-08 15:00:00,15.0,43964.0,44224.0,43777.0,44024.0,69473273.8909,43997.25,43746.7,599.29,44479.64,43531.44,49148.78,46092.9,45157.0,44707.7,40620.68,42975.5,43822.31,44253.91
2021-08-08 16:00:00,16.0,44024.0,44409.0,43648.0,43752.0,60985735.8652,43958.25,43775.54,627.14,44375.37,43548.86,49033.55,45984.84,45051.13,44602.89,40525.45,42874.75,43719.57,44150.16
2021-08-08 17:00:00,17.0,43752.0,43934.0,43536.0,43702.0,65760850.032,43731.0,43793.8,621.71,44246.49,43556.29,48891.15,45851.29,44920.3,44473.35,40407.76,42750.23,43592.6,44021.94
2021-08-08 18:00:00,18.0,43702.0,43932.0,43476.0,43645.0,47408890.9211,43688.75,43810.9,627.5,44134.94,43561.7,48767.89,45735.69,44807.05,44361.23,40305.89,42642.46,43482.7,43910.95
2021-08-08 19:00:00,19.0,43646.0,43890.0,43287.0,43734.0,70459118.4886,43639.25,43826.41,624.21,44035.81,43564.87,48658.35,45632.96,44706.4,44261.58,40215.35,42546.67,43385.03,43812.32
2021-08-08 20:00:00,20.0,43734.0,44273.0,43568.0,43861.0,53186417.7651,43859.0,43848.53,626.43,44000.44,43576.87,48619.28,45596.32,44670.5,44226.04,40183.05,42512.51,43350.19,43777.14
2021-08-08 21:00:00,21.0,43861.0,44271.0,43795.0,44259.0,14235460.6446,44046.5,43878.67,620.29,44009.66,43596.04,48629.45,45605.86,44679.85,44235.3,40191.47,42521.41,43359.27,43786.3
2021-08-08 22:00:00,22.0,44259.0,44606.0,44190.0,44214.0,58444888.1167,44317.25,43913.44,605.57,44071.17,43625.48,48697.43,45669.61,44742.31,44297.13,40247.65,42580.84,43419.88,43847.51
2021-08-08 23:00:00,23.0,44214.0,44473.0,43669.0,43823.0,65664860.6947,44044.75,43939.3,629.57,44065.89,43642.59,48691.59,45664.13,44736.94,44291.82,40242.82,42575.74,43414.67,43842.25
2021-08-09 00:00:00,0.0,43823.0,43978.0,43059.0,43218.0,77743638.3366,43519.5,43949.74,644.86,43956.61,43637.57,48570.84,45550.89,44626.0,44181.98,40143.02,42470.16,43307.01,43733.53
2021-08-09 01:00:00,1.0,43218.0,43371.0,42791.0,43125.0,56274040.6461,43126.25,43948.65,639.79,43790.54,43616.7,48387.34,45378.8,44457.4,44015.06,39991.36,42309.7,43143.39,43568.3
2021-08-09 02:00:00,2.0,43125.0,43525.0,43072.0,43501.0,29215491.734,43305.75,43949.51,618.57,43693.58,43604.0,48280.2,45278.32,44358.97,43917.61,39902.81,42216.02,43047.86,43471.83
2021-08-09 03:00:00,3.0,43501.0,43654.0,43321.0,43522.0,29512473.5034,43499.5,43950.12,596.57,43654.77,43599.74,48237.31,45238.1,44319.56,43878.59,39867.37,42178.52,43009.62,43433.21
2021-08-09 04:00:00,4.0,43522.0,43623.0,43272.0,43604.0,37311615.2217,43505.25,43948.47,550.14,43624.86,43595.88,48204.27,45207.11,44289.2,43848.53,39840.06,42149.63,42980.16,43403.46
2021-08-09 05:00:00,5.0,43604.0,43751.0,43404.0,43572.0,35634992.9078,43582.75,43951.51,543.0,43616.44,43595.35,48194.96,45198.38,44280.65,43840.07,39832.37,42141.49,42971.86,43395.08
2021-08-09 06:00:00,6.0,43572.0,43667.0,43305.0,43495.0,43859682.8569,43509.75,43955.1,514.5,43595.1,43591.85,48171.38,45176.27,44258.99,43818.62,39812.88,42120.87,42950.84,43373.85
2021-08-09 07:00:00,7.0,43495.0,43866.0,43391.0,43825.0,42372196.8495,43644.25,43962.22,520.0,43604.93,43593.99,48182.24,45186.46,44268.97,43828.5,39821.86,42130.37,42960.52,43383.63
2021-08-09 08:00:00,8.0,43825.0,43929.0,43633.0,43746.0,36209429.5281,43783.25,43971.35,508.57,43640.6,43601.72,48221.65,45223.41,44305.17,43864.35,39854.42,42164.83,42995.66,43419.11
2021-08-09 09:00:00,9.0,43746.0,45087.0,43690.0,44898.0,96867995.0371,44355.25,43987.04,565.29,43783.53,43632.47,48379.59,45371.53,44450.28,44008.01,39984.96,42302.92,43136.48,43561.32
2021-08-09 10:00:00,10.0,44898.0,45737.0,44803.0,45681.0,82713722.8812,45279.75,44019.29,581.64,44082.77,43699.71,48710.24,45681.63,44754.08,44308.79,40258.24,42592.05,43431.3,43859.05
2021-08-09 11:00:00,11.0,45681.0,46077.0,45508.0,45964.0,67266221.8562,45807.5,44062.87,588.29,44427.72,43785.74,49091.4,46039.08,45104.28,44655.5,40573.26,42925.33,43771.15,44202.24
2021-08-09 12:00:00,12.0,45964.0,46060.0,45576.0,45701.0,44569011.0352,45825.25,44104.4,593.14,44707.22,43868.99,49400.25,46328.73,45388.04,44936.44,40828.51,43195.38,44046.53,44480.33
2021-08-09 13:00:00,13.0,45701.0,45927.0,45292.0,45429.0,65231473.4832,45587.25,44149.78,581.07,44883.23,43939.12,49594.73,46511.12,45566.73,45113.35,40989.25,43365.44,44219.93,44655.44
2021-08-09 14:00:00,14.0,45429.0,46333.0,45413.0,45649.0,73484068.5652,45706.0,44197.89,581.14,45047.78,44011.24,49776.56,46681.64,45733.79,45278.75,41139.53,43524.43,44382.05,44819.16
2021-08-09 15:00:00,15.0,45649.0,46063.0,45649.0,45912.0,40930975.8762,45818.25,44246.59,569.29,45201.88,44084.99,49946.82,46841.32,45890.23,45433.63,41280.25,43673.31,44533.87,44972.47
2021-08-09 16:00:00,16.0,45912.0,46200.0,45714.0,45918.0,73019493.4695,45936.0,44300.51,571.64,45348.7,44160.54,50109.06,46993.47,46039.29,45581.21,41414.34,43815.17,44678.52,45118.55
2021-08-09 17:00:00,17.0,45918.0,46061.0,45796.0,45871.0,34792089.4778,45911.5,44349.49,566.79,45461.26,44232.01,50233.44,47110.11,46153.56,45694.35,41517.13,43923.92,44789.42,45230.54
2021-08-09 18:00:00,18.0,45871.0,46494.0,45869.0,46224.0,53528262.1759,46114.5,44404.07,586.36,45591.91,44308.85,50377.8,47245.5,46286.2,45825.67,41636.45,44050.15,44918.14,45360.52
2021-08-09 19:00:00,19.0,46224.0,46433.0,45840.0,45992.0,37188367.1068,46122.25,44452.77,603.93,45697.98,44382.86,50495.0,47355.42,46393.89,45932.28,41733.31,44152.63,45022.64,45466.05
2021-08-09 20:00:00,20.0,45992.0,46447.0,45426.0,45456.0,90951462.2099,45830.25,44491.92,651.0,45724.43,44441.94,50524.23,47382.83,46420.74,45958.87,41757.47,44178.19,45048.7,45492.37
2021-08-09 21:00:00,21.0,45456.0,46053.0,44891.0,45726.0,55386771.6588,45531.5,44526.71,700.07,45685.85,44486.41,50481.6,47342.84,46381.57,45920.08,41722.23,44140.91,45010.68,45453.98
2021-08-09 22:00:00,22.0,45726.0,46345.0,45683.0,46259.0,31391733.2933,46003.25,44571.65,726.21,45749.33,44548.32,50551.74,47408.63,46446.02,45983.89,41780.21,44202.25,45073.23,45517.14
2021-08-09 23:00:00,23.0,46259.0,46470.0,46072.0,46273.0,43795576.8177,46268.5,44611.08,654.86,45853.16,44618.54,50666.48,47516.23,46551.43,46088.26,41875.03,44302.57,45175.53,45620.45
2021-08-10 00:00:00,0.0,46273.0,46755.0,45678.0,45981.0,78036289.6147,46171.75,44644.63,665.07,45916.88,44681.93,50736.88,47582.26,46616.12,46152.3,41933.22,44364.13,45238.3,45683.85
2021-08-10 01:00:00,1.0,45981.0,46107.0,45662.0,46014.0,48997883.1785,45941.0,44678.27,656.21,45921.7,44733.32,50742.21,47587.26,46621.02,46157.15,41937.63,44368.8,45243.06,45688.64
2021-08-10 02:00:00,2.0,46014.0,46139.0,45842.0,46100.0,30184063.7291,46023.75,44720.07,642.86,45942.11,44785.99,50764.77,47608.41,46641.74,46177.67,41956.27,44388.51,45263.16,45708.95
2021-08-10 03:00:00,3.0,46100.0,46121.0,45641.0,45714.0,22212732.9052,45894.0,44756.12,631.79,45932.49,44831.22,50754.13,47598.44,46631.97,46167.99,41947.48,44379.22,45253.68,45699.38
2021-08-10 04:00:00,4.0,45714.0,45841.0,45458.0,45466.0,26635000.058,45619.75,44781.87,593.43,45869.94,44863.4,50685.02,47533.62,46568.47,46105.12,41890.36,44318.78,45192.06,45637.15
2021-08-10 05:00:00,5.0,45466.0,45780.0,45424.0,45574.0,27543377.4374,45561.0,44802.4,589.29,45808.15,44891.88,50616.74,47469.59,46505.74,46043.02,41833.93,44259.09,45131.19,45575.67
2021-08-10 06:00:00,6.0,45573.0,45711.0,45378.0,45558.0,44089227.8346,45555.0,44814.27,578.36,45757.52,44918.94,50560.8,47417.12,46454.34,45992.13,41787.69,44210.17,45081.3,45525.3
2021-08-10 07:00:00,7.0,45558.0,46028.0,45315.0,45958.0,45031793.5859,45714.75,44829.18,610.36,45748.97,44951.42,50551.35,47408.26,46445.65,45983.53,41779.88,44201.9,45072.88,45516.79
2021-08-10 08:00:00,8.0,45958.0,46173.0,45717.0,46151.0,40313977.0336,45999.75,44856.08,598.29,45799.12,44994.21,50606.77,47460.23,46496.57,46033.94,41825.68,44250.36,45122.29,45566.69
2021-08-10 09:00:00,9.0,46151.0,46176.0,45833.0,46000.0,24599766.4291,46040.0,44884.8,580.43,45847.3,45036.9,50660.0,47510.16,46545.48,46082.37,41869.68,44296.91,45169.75,45614.62
2021-08-10 10:00:00,10.0,46000.0,46050.0,45298.0,45365.0,35117921.1054,45678.25,44907.78,561.21,45813.49,45063.08,50622.64,47475.12,46511.16,46048.38,41838.8,44264.24,45136.44,45580.98
2021-08-10 11:00:00,11.0,45365.0,45617.0,45213.0,45369.0,33760758.9965,45391.0,44927.52,507.07,45728.99,45076.46,50529.27,47387.56,46425.37,45963.45,41761.64,44182.6,45053.19,45496.91
2021-08-10 12:00:00,12.0,45369.0,45973.0,45210.0,45943.0,54905902.4707,45623.75,44945.12,514.29,45707.94,45098.8,50506.01,47365.74,46404.0,45942.3,41742.41,44162.26,45032.46,45475.97
2021-08-10 13:00:00,13.0,45943.0,46118.0,45361.0,45540.0,110532175.5043,45740.5,44962.4,539.93,45714.45,45124.99,50513.21,47372.49,46410.61,45948.84,41748.36,44168.56,45038.87,45482.45
2021-08-10 14:00:00,14.0,45540.0,45683.0,45221.0,45378.0,51031222.213,45455.5,44984.69,496.0,45662.66,45138.48,50455.98,47318.82,46358.03,45896.78,41701.06,44118.52,44987.85,45430.92
2021-08-10 15:00:00,15.0,45378.0,45501.0,44871.0,45183.0,74375845.5527,45233.25,45010.44,509.21,45576.78,45142.35,50361.08,47229.82,46270.84,45810.46,41622.63,44035.54,44903.23,45345.47
2021-08-10 16:00:00,16.0,45183.0,45272.0,44655.0,44814.0,94449698.359,44981.0,45031.74,532.07,45457.62,45135.76,50229.42,47106.35,46149.87,45690.69,41513.81,43920.41,44785.84,45226.92
2021-08-10 17:00:00,17.0,44814.0,45150.0,44806.0,45111.0,41115977.997,44970.25,45057.56,522.36,45360.15,45129.01,50121.71,47005.34,46050.91,45592.72,41424.79,43826.23,44689.8,45129.94
2021-08-10 18:00:00,18.0,45111.0,45400.0,45037.0,45308.0,34947584.4993,45214.0,45089.34,520.93,45330.92,45132.48,50089.41,46975.05,46021.24,45563.34,41398.1,43797.99,44661.0,45100.86
2021-08-10 19:00:00,19.0,45308.0,45600.0,45265.0,45518.0,27767677.1689,45422.75,45126.49,519.43,45349.29,45144.32,50109.71,46994.08,46039.88,45581.8,41414.87,43815.74,44679.1,45119.13
2021-08-10 20:00:00,20.0,45518.0,45775.0,45396.0,45630.0,33271008.7911,45579.75,45162.34,522.71,45395.38,45162.1,50160.64,47041.84,46086.68,45628.13,41456.97,43860.27,44724.51,45164.99
2021-08-10 21:00:00,21.0,45630.0,45941.0,45465.0,45702.0,23293496.1526,45684.5,45196.47,505.79,45453.2,45183.42,50224.53,47101.76,46145.38,45686.25,41509.77,43916.14,44781.48,45222.52
2021-08-10 22:00:00,22.0,45702.0,45894.0,45411.0,45451.0,49022802.2744,45614.5,45223.49,507.71,45485.46,45201.01,50260.18,47135.19,46178.13,45718.67,41539.24,43947.31,44813.26,45254.62
2021-08-10 23:00:00,23.0,45451.0,45638.0,45238.0,45591.0,45084544.4021,45479.5,45253.39,511.79,45484.27,45212.38,50258.86,47133.96,46176.92,45717.48,41538.15,43946.15,44812.09,45253.43
2021-08-11 00:00:00,0.0,45591.0,45815.0,45395.0,45737.0,53633264.0886,45634.5,45297.45,488.07,45514.32,45229.61,50292.06,47165.09,46207.43,45747.68,41565.59,43975.18,44841.69,45283.33
2021-08-11 01:00:00,1.0,45737.0,45913.0,45588.0,45787.0,36047904.7567,45756.25,45352.24,482.43,45562.7,45251.11,50345.53,47215.24,46256.55,45796.31,41609.77,44021.94,44889.36,45331.47
2021-08-11 02:00:00,2.0,45787.0,45995.0,45351.0,45444.0,43105041.8105,45644.25,45400.96,473.93,45579.01,45267.15,50363.55,47232.14,46273.11,45812.7,41624.67,44037.69,44905.43,45347.69
2021-08-11 03:00:00,3.0,45444.0,45645.0,45389.0,45588.0,15620788.7185,45516.5,45442.98,438.14,45566.51,45277.33,50349.73,47219.18,46260.42,45800.14,41613.25,44025.61,44893.11,45335.25
2021-08-11 04:00:00,4.0,45588.0,45794.0,45461.0,45624.0,25409774.5356,45616.75,45486.97,428.93,45576.56,45291.18,50360.84,47229.59,46270.62,45810.24,41622.43,44035.32,44903.01,45345.25
2021-08-11 05:00:00,5.0,45624.0,45900.0,45560.0,45807.0,28884802.8602,45722.75,45531.55,408.21,45605.8,45308.8,50393.15,47259.89,46300.3,45839.62,41649.13,44063.57,44931.82,45374.34
2021-08-11 06:00:00,6.0,45807.0,46250.0,45806.0,46097.0,68953465.713,45990.0,45583.22,395.86,45682.64,45336.6,50478.05,47339.52,46378.31,45916.86,41719.3,44137.81,45007.52,45450.79
2021-08-11 07:00:00,7.0,46097.0,46463.0,46097.0,46370.0,57671306.1648,46256.75,45637.65,397.43,45797.46,45374.16,50604.93,47458.51,46494.88,46032.27,41824.16,44248.75,45120.65,45565.03
2021-08-11 08:00:00,8.0,46370.0,46606.0,46020.0,46217.0,56034977.7359,46303.25,45690.15,413.36,45898.62,45412.08,50716.7,47563.33,46597.58,46133.95,41916.55,44346.49,45220.31,45665.68
2021-08-11 09:00:00,9.0,46217.0,46321.0,46049.0,46132.0,32534801.8522,46179.75,45728.16,408.86,45954.84,45443.42,50778.83,47621.6,46654.66,46190.46,41967.89,44400.82,45275.71,45721.62
2021-08-11 10:00:00,10.0,46132.0,46397.0,45918.0,46057.0,41854234.8955,46126.0,45745.79,416.0,45989.08,45471.28,50816.66,47657.07,46689.42,46224.87,41999.16,44433.89,45309.43,45755.68
2021-08-11 11:00:00,11.0,46057.0,46272.0,45864.0,45943.0,40149096.1736,46034.0,45750.51,411.14,45998.06,45494.24,50826.59,47666.38,46698.54,46233.9,42007.36,44442.57,45318.29,45764.61
2021-08-11 12:00:00,12.0,45943.0,46143.0,45831.0,45995.0,40815878.9969,45978.0,45753.69,398.93,45994.05,45513.99,50822.15,47662.23,46694.47,46229.87,42003.7,44438.69,45314.33,45760.62
2021-08-11 13:00:00,13.0,45995.0,46522.0,45931.0,46295.0,45279609.8726,46185.75,45766.16,412.57,46032.39,45541.41,50864.52,47701.96,46733.39,46268.4,42038.71,44475.74,45352.11,45798.77
2021-08-11 14:00:00,14.0,46295.0,46688.0,46205.0,46504.0,52102150.5545,46423.0,45781.1,417.07,46110.51,45577.39,50950.84,47782.91,46812.7,46346.93,42110.06,44551.22,45429.07,45876.49
2021-08-11 15:00:00,15.0,46504.0,46778.0,46341.0,46480.0,60934492.4747,46525.75,45795.84,425.07,46193.56,45616.1,51042.61,47868.97,46897.01,46430.4,42185.9,44631.46,45510.9,45959.12
2021-08-11 16:00:00,16.0,46480.0,46580.0,46229.0,46354.0,46714157.7561,46410.75,45805.73,404.14,46237.0,45648.54,51090.6,47913.99,46941.11,46474.06,42225.57,44673.43,45553.69,46002.34
2021-08-11 17:00:00,17.0,46354.0,46611.0,46281.0,46534.0,26456243.0996,46445.0,45816.84,409.43,46278.6,45681.04,51136.57,47957.1,46983.35,46515.88,42263.56,44713.62,45594.68,46043.73
2021-08-11 18:00:00,18.0,46534.0,46534.0,46281.0,46309.0,22926995.9941,46414.5,45823.09,403.71,46305.78,45710.98,51166.61,47985.26,47010.94,46543.2,42288.38,44739.88,45621.46,46070.77
2021-08-11 19:00:00,19.0,46309.0,46502.0,46219.0,46471.0,28916500.4824,46375.25,45828.36,399.64,46319.67,45738.09,51181.96,47999.66,47025.05,46557.16,42301.07,44753.31,45635.15,46084.59
2021-08-11 20:00:00,20.0,46471.0,46691.0,46326.0,46336.0,26760796.6739,46456.0,45841.4,394.0,46346.94,45767.4,51212.09,48027.91,47052.73,46584.57,42325.97,44779.65,45662.01,46111.72
2021-08-11 21:00:00,21.0,46336.0,46404.0,45910.0,46349.0,43959504.2219,46249.75,45856.36,403.14,46327.5,45787.08,51190.61,48007.77,47033.0,46565.03,42308.22,44760.87,45642.86,46092.38
2021-08-11 22:00:00,22.0,46349.0,46355.0,45551.0,45768.0,90331899.0659,46005.75,45856.42,418.71,46263.15,45796.01,51119.5,47941.09,46967.67,46500.35,42249.45,44698.7,45579.46,46028.36
2021-08-11 23:00:00,23.0,45768.0,45940.0,45539.0,45546.0,48064685.587,45698.25,45844.54,427.93,46150.17,45792.02,50994.66,47824.01,46852.96,46386.79,42146.27,44589.54,45468.15,45915.95
2021-08-12 00:00:00,0.0,45537.0,45889.0,45386.0,45772.0,51138479.9228,45646.0,45833.58,429.64,46049.34,45786.06,50883.24,47719.52,46750.6,46285.44,42054.19,44492.11,45368.8,45815.63
2021-08-12 01:00:00,1.0,45772.0,46181.0,45658.0,46007.0,34061411.0094,45904.5,45832.82,437.86,46020.37,45790.89,50851.24,47689.5,46721.19,46256.32,42027.73,44464.12,45340.26,45786.81
2021-08-12 02:00:00,2.0,46007.0,46225.0,45928.0,46221.0,25756690.2163,46095.25,45834.31,436.79,46035.35,45803.32,50867.78,47705.02,46736.39,46271.38,42041.41,44478.59,45355.02,45801.71
2021-08-12 03:00:00,3.0,46221.0,46236.0,45919.0,45936.0,26267671.444,46078.0,45838.15,417.21,46043.88,45814.53,50877.21,47713.86,46745.05,46279.95,42049.2,44486.84,45363.42,45810.2
2021-08-12 04:00:00,4.0,45936.0,46018.0,45545.0,45602.0,44224923.99,45775.25,45841.39,416.5,45990.15,45812.92,50817.85,47658.19,46690.51,46225.95,42000.14,44434.93,45310.49,45756.75
2021-08-12 05:00:00,5.0,45602.0,45628.0,44840.0,45183.0,54770868.4295,45313.25,45836.22,441.57,45854.77,45792.53,50668.25,47517.9,46553.07,46089.88,41876.5,44304.13,45177.11,45622.05
2021-08-12 06:00:00,6.0,45183.0,45243.0,44855.0,45237.0,18275332.4061,45129.5,45827.36,444.21,45709.72,45765.47,50507.97,47367.58,46405.8,45944.08,41744.03,44163.98,45034.2,45477.73
